12/05-00:49:00.364711 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,86:12:C2:4F:FA:CF,FF:FF:FF:FF:FF:FF,0x156,Priority: 3,,,,,255,0,39072,328,73732,,,,
12/05-00:49:00.364711 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,D6:61:20:46:91:B5,FF:FF:FF:FF:FF:FF,0x156,Priority: 3,,,,,255,0,30867,328,73732,,,,
12/05-00:49:55.185352 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,64482,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,15265,204,208896,,,,
12/05-00:49:56.185852 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,64482,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,31171,204,208896,,,,
12/05-00:49:57.186163 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,64482,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,34392,204,208896,,,,
12/05-00:49:58.186705 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,64482,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,30355,204,208896,,,,
12/05-00:51:09.391852 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,D6:61:20:46:91:B5,FF:FF:FF:FF:FF:FF,0x156,Priority: 3,,,,,255,0,30868,328,73732,,,,
12/05-00:51:55.184895 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65472,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,23681,204,208896,,,,
12/05-00:51:56.184705 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65472,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,64638,204,208896,,,,
12/05-00:51:57.185206 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65472,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,50793,204,208896,,,,
12/05-00:51:58.185616 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65472,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,34785,204,208896,,,,
12/05-00:53:55.183557 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,61315,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,8824,204,208896,,,,
12/05-00:53:56.184031 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,61315,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,28493,204,208896,,,,
12/05-00:53:57.184456 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,61315,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,41227,204,208896,,,,
12/05-00:53:58.184806 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,61315,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,27094,204,208896,,,,
12/05-00:55:55.183525 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52997,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,63828,204,208896,,,,
12/05-00:55:56.184144 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52997,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,32838,204,208896,,,,
12/05-00:55:57.184488 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52997,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,24844,204,208896,,,,
12/05-00:55:58.184875 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52997,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,2426,204,208896,,,,
12/05-00:57:55.181318 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52733,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,19675,204,208896,,,,
12/05-00:57:56.181435 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52733,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,24670,204,208896,,,,
12/05-00:57:57.181441 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52733,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,6590,204,208896,,,,
12/05-00:57:58.181782 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52733,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,18975,204,208896,,,,
12/05-00:59:55.180163 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49734,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,27178,204,208896,,,,
12/05-00:59:56.179852 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49734,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,13770,204,208896,,,,
12/05-00:59:57.179862 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49734,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,59657,204,208896,,,,
12/05-00:59:58.180643 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49734,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,28158,204,208896,,,,
12/05-01:00:34.294095 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,59226,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xB3,Priority: 3,,,,,1,0,19566,165,168960,,,,
12/05-01:01:55.179890 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,60419,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,21789,204,208896,,,,
12/05-01:01:56.179733 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,60419,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,24324,204,208896,,,,
12/05-01:01:57.180886 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,60419,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,25226,204,208896,,,,
12/05-01:01:58.181390 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,60419,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,53267,204,208896,,,,
12/05-01:03:55.177882 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62821,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,61486,204,208896,,,,
12/05-01:03:56.177938 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62821,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,21086,204,208896,,,,
12/05-01:03:57.178739 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62821,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,59255,204,208896,,,,
12/05-01:03:58.179285 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62821,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,46268,204,208896,,,,
12/05-01:05:55.178148 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52583,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,16170,204,208896,,,,
12/05-01:05:56.185998 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52583,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,4507,204,208896,,,,
12/05-01:05:57.186616 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52583,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,35839,204,208896,,,,
12/05-01:05:58.187139 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52583,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,47309,204,208896,,,,
12/05-01:07:55.180432 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,57515,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,10894,204,208896,,,,
12/05-01:07:56.181222 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,57515,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,9206,204,208896,,,,
12/05-01:07:57.182075 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,57515,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,1241,204,208896,,,,
12/05-01:07:58.183129 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,57515,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,26694,204,208896,,,,
12/05-01:09:55.181401 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62877,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,62519,204,208896,,,,
12/05-01:09:56.182596 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62877,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,10306,204,208896,,,,
12/05-01:09:57.183622 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62877,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,5342,204,208896,,,,
12/05-01:09:58.184513 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62877,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,37718,204,208896,,,,
12/05-01:11:55.180274 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49576,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,36123,204,208896,,,,
12/05-01:11:56.181634 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49576,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,2692,204,208896,,,,
12/05-01:11:57.182641 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49576,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,61796,204,208896,,,,
12/05-01:11:58.183340 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,49576,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,56995,204,208896,,,,
12/05-01:13:02.713921 ,1,527,8,BAD-TRAFFIC same SRC/DST,,0.0.0.0,,224.0.0.22,,00:1C:42:18:C7:31,01:00:5E:00:00:16,0x36,Priority: 3,,,,,1,192,0,40,40960,,,,
12/05-01:13:02.802052 ,1,527,8,BAD-TRAFFIC same SRC/DST,,0.0.0.0,,224.0.0.22,,00:1C:42:18:C7:31,01:00:5E:00:00:16,0x36,Priority: 3,,,,,1,192,0,40,40960,,,,
12/05-01:13:02.887701 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:13:11.363132 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,18:3E:EF:E3:19:83,FF:FF:FF:FF:FF:FF,0x156,Priority: 3,,,,,255,0,22715,328,73732,,,,
12/05-01:13:11.731213 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:14:15.754366 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:20:33.385815 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:20:45.617101 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:20:53.177736 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:20:53.213209 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,D6:61:20:46:91:B5,FF:FF:FF:FF:FF:FF,0x156,Priority: 3,,,,,255,0,30869,328,73732,,,,
12/05-01:21:01.002641 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:33:19.068880 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,63920,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,60653,204,208896,,,,
12/05-01:33:20.071397 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,63920,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,47572,204,208896,,,,
12/05-01:33:21.301908 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,63920,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,4272,204,208896,,,,
12/05-01:33:21.849567 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:33:22.254619 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,63920,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,32222,204,208896,,,,
12/05-01:33:29.338081 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:33:33.866772 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:33:34.067277 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x16C,Priority: 3,,,,,64,192,0,350,96260,,,,
12/05-01:45:18.013181 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:45:22.614491 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x166,Priority: 3,,,,,64,192,0,344,90116,,,,
12/05-01:45:22.837846 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,00:1C:42:18:C7:31,FF:FF:FF:FF:FF:FF,0x16C,Priority: 3,,,,,64,192,0,350,96260,,,,
12/05-01:50:54.033804 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56735,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,61603,204,208896,,,,
12/05-01:50:55.034940 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56735,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,10637,204,208896,,,,
12/05-01:50:56.035904 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56735,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,37367,204,208896,,,,
12/05-01:50:57.037013 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56735,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,30444,204,208896,,,,
12/05-01:51:21.247237 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,62055,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xB3,Priority: 3,,,,,1,0,19730,165,168960,,,,
12/05-01:52:54.029962 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56852,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,21956,204,208896,,,,
12/05-01:52:55.030468 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56852,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,11081,204,208896,,,,
12/05-01:52:56.031651 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56852,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,64757,204,208896,,,,
12/05-01:52:57.031955 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56852,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,3342,204,208896,,,,
12/05-01:54:54.028153 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,50393,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,35009,204,208896,,,,
12/05-01:54:55.029366 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,50393,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,5575,204,208896,,,,
12/05-01:54:56.030357 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,50393,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,16956,204,208896,,,,
12/05-01:54:57.031092 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,50393,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,49512,204,208896,,,,
12/05-01:56:54.033087 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56917,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,42903,204,208896,,,,
12/05-01:56:55.034264 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56917,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,17203,204,208896,,,,
12/05-01:56:56.035327 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56917,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,37309,204,208896,,,,
12/05-01:56:57.035884 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,56917,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,26429,204,208896,,,,
12/05-01:58:54.024258 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65430,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,54104,204,208896,,,,
12/05-01:58:55.025504 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65430,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,14552,204,208896,,,,
12/05-01:58:56.026474 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65430,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,35929,204,208896,,,,
12/05-01:58:57.027455 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,65430,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,19201,204,208896,,,,
12/05-02:00:54.021701 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52455,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,49839,204,208896,,,,
12/05-02:00:55.022105 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52455,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,32448,204,208896,,,,
12/05-02:00:56.023258 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52455,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,54226,204,208896,,,,
12/05-02:00:57.024241 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52455,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,63595,204,208896,,,,
12/05-02:02:54.020747 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52754,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,55364,204,208896,,,,
12/05-02:02:55.021161 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52754,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,54169,204,208896,,,,
12/05-02:02:56.022340 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52754,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,63965,204,208896,,,,
12/05-02:02:57.023328 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,52754,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,6670,204,208896,,,,
12/05-02:04:54.020108 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,51971,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,14711,204,208896,,,,
12/05-02:04:55.020623 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,51971,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,10560,204,208896,,,,
12/05-02:04:56.021804 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,51971,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,43656,204,208896,,,,
12/05-02:04:57.022074 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,51971,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,21593,204,208896,,,,
12/05-02:06:36.152008 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,34:3E:A4:81:38:C2,FF:FF:FF:FF:FF:FF,0x156,Priority: 3,,,,,64,0,1,328,73732,,,,
12/05-02:06:37.378998 ,1,527,8,BAD-TRAFFIC same SRC/DST,UDP,0.0.0.0,68,255.255.255.255,67,34:3E:A4:81:38:C2,FF:FF:FF:FF:FF:FF,0x24E,Priority: 3,,,,,64,0,3,576,65544,,,,
12/05-02:06:54.015849 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,55170,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,63627,204,208896,,,,
12/05-02:06:55.017172 ,1,1917,6,SCAN UPnP service discover attempt,UDP,192.168.1.251,55170,239.255.255.250,1900,18:3E:EF:E3:19:83,01:00:5E:7F:FF:FA,0xDA,Priority: 3,,,,,1,0,64209,204,208896,,,,
